filename,basic_ntokens,basic_ntypes,basic_ncontent_tokens,basic_ncontent_types,basic_nfunction_tokens,basic_nfunction_types,lexical_density_types,lexical_density_tokens,simple_ttr_aw,root_ttr_aw,log_ttr_aw,maas_ttr_aw,mattr50_aw,msttr50_aw,hdd42_aw,mtld_original_aw,mtld_ma_bi_aw,mtld_ma_wrap_aw
ceu5nst.txt,83,52,43,32,40,20,0.6153846153846154,0.5180722891566265,0.6265060240963856,5.707741519463898,0.8941810916668632,0.05514049102718842,0.723529411764706,0.7,0.7491281178561952,50.438886895915545,37.0875,39.78313253012048
cchc3ei.txt,129,79,56,44,73,35,0.5569620253164557,0.43410852713178294,0.6124031007751938,6.955562159972428,0.8990980492468086,0.04780746833968272,0.8330000000000005,0.79,0.8205112059675032,62.89462063428343,79.81508135168961,68.54263565891473
cdupg1p.txt,58,43,26,24,32,19,0.5581395348837209,0.4482758620689655,0.7413793103448276,5.64617661296807,0.9263028950103187,0.04179195592828218,0.76,0.76,0.7895649084396819,62.79466666666668,0.0,59.63157894736842
cjqumiz.txt,40,34,21,19,19,15,0.5588235294117647,0.525,0.85,5.375872022286244,0.9559435510107197,0.027499874678701304,0.85,0.85,0.0,74.66666666666667,10.0,45.696969696969695
jxsj29j.txt,20,20,12,12,8,8,0.6,0.6,1.0,4.47213595499958,1.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0
cebi7l2.txt,57,36,20,15,37,21,0.4166666666666667,0.3508771929824561,0.631578947368421,4.768316485434157,0.8863402170943618,0.06473114102548445,0.6625,0.7,0.6992911691273157,35.50308525136281,42.06666666666666,38.87719298245614
cbtulfa.txt,68,57,31,29,37,28,0.5087719298245614,0.45588235294117646,0.8382352941176471,6.91226531353549,0.9581807998300144,0.022820734938869894,0.86,0.9,0.8974645489131869,117.70181818181821,0.0,80.0
cb78bvr.txt,96,68,48,39,48,29,0.5735294117647058,0.5,0.7083333333333334,6.940220937885672,0.92444912793105,0.038113286824579484,0.781276595744681,0.8,0.8270974082202006,81.99221789883268,61.47589285714286,81.14583333333333
cersgqk.txt,33,27,17,15,16,12,0.5555555555555556,0.5151515151515151,0.8181818181818182,4.700096710803842,0.9426082478202944,0.03779468246720267,0.8181818181818182,0.8181818181818182,0.0,50.820000000000014,0.0,38.0
cfnizwe.txt,55,42,27,23,28,19,0.5476190476190477,0.4909090909090909,0.7636363636363637,5.663278844691233,0.9327074753996382,0.038665805125894376,0.77,0.78,0.8171526586620927,65.15384615384616,0.0,59.0
c9pxofj.txt,60,42,29,21,31,21,0.5,0.48333333333333334,0.7,5.422176684690384,0.9128859482834645,0.0489913620664948,0.7090909090909091,0.74,0.7688870774247129,60.0,47.58181818181818,51.61666666666667
cpeajc7.txt,102,63,44,39,58,24,0.6190476190476191,0.43137254901960786,0.6176470588235294,6.237929520753048,0.8958181796206977,0.0518678738775151,0.6954716981132073,0.72,0.758591758319433,51.25247524752476,39.986467236467234,51.372549019607845
cbjdvep.txt,113,76,55,47,58,29,0.618421052631579,0.48672566371681414,0.672566371681416,7.149478599715339,0.9160943646603441,0.04086820725529357,0.8028125,0.79,0.8107747454424409,82.18999916170677,92.55409356725147,75.06194690265487
coab1f3.txt,48,40,19,18,29,22,0.45,0.3958333333333333,0.8333333333333334,5.773502691896258,0.95290310260815,0.02801317047479045,0.8333333333333334,0.8333333333333334,0.8546099290780145,80.64000000000003,0.0,56.0
ca8s6mu.txt,73,50,40,30,33,20,0.6,0.547945205479452,0.684931506849315,5.852057359806529,0.911795824920104,0.04733703265691375,0.7516666666666665,0.72,0.7942920038380292,41.23636988162822,30.829545454545453,45.61643835616438
c9oyrqc.txt,22,20,8,8,14,12,0.4,0.36363636363636365,0.9090909090909091,4.264014327112209,0.9691656839909225,0.022969156026321116,0.9090909090909091,0.9090909090909091,0.0,67.75999999999999,0.0,28.0
ck4dwad.txt,162,100,83,62,79,38,0.62,0.5123456790123457,0.6172839506172839,7.856742013183862,0.9051760168346263,0.0429161976910133,0.7953982300884956,0.7466666666666667,0.8477281576732114,63.87096774193549,59.75998753721527,66.66666666666667
cir399u.txt,83,62,40,34,43,28,0.5483870967741935,0.4819277108433735,0.7469879518072289,6.805384119360801,0.9339858011088202,0.03439891224512153,0.7888235294117649,0.86,0.8407243601692288,91.85333333333332,51.16666666666667,86.1
cag71xz.txt,53,39,24,23,29,16,0.5897435897435898,0.4528301886792453,0.7358490566037735,5.357061993998872,0.9227436485525188,0.04480509923587105,0.75,0.76,0.7695122532229393,56.17999999999999,0.0,54.32692307692308
cls6bcv.txt,56,44,22,22,34,22,0.5,0.39285714285714285,0.7857142857142857,5.879747322073337,0.9400891958404646,0.03427022907949643,0.7914285714285713,0.78,0.8245666457930614,73.17333333333333,0.0,62.0
cftr0xk.txt,32,30,14,13,18,17,0.43333333333333335,0.4375,0.9375,5.303300858899106,0.9813781191217036,0.012372109853851697,0.9375,0.9375,0.0,143.36,0.0,42.0
copwgiv.txt,61,48,29,27,32,21,0.5625,0.47540983606557374,0.7868852459016393,6.145770236779007,0.9416978333112591,0.03265624398664085,0.7933333333333331,0.8,0.8388220865949356,80.14461538461539,13.575,63.125
cdky6vv.txt,90,58,36,30,54,28,0.5172413793103449,0.4,0.6444444444444445,6.1137368096588665,0.9023588347123138,0.04996368916143346,0.7214634146341459,0.7,0.757441545527279,51.583357583132724,41.21507064364207,48.44444444444444
cnsgi1q.txt,28,23,14,12,14,11,0.5217391304347826,0.5,0.8214285714285714,4.3465914396061125,0.9409669203539637,0.04079242098479318,0.8214285714285714,0.8214285714285714,0.0,43.903999999999996,0.0,32.0
cokdvx7.txt,43,37,15,15,28,22,0.40540540540540543,0.3488372093023256,0.8604651162790697,5.642447102306373,0.9600440820943594,0.024460783291626792,0.8604651162790697,0.8604651162790697,0.8637873754152827,86.28666666666666,0.0,52.0
cp0tsgv.txt,157,93,76,57,81,36,0.6129032258064516,0.4840764331210191,0.5923566878980892,7.422208025548886,0.8964357485070923,0.047162561084830135,0.718333333333333,0.7200000000000001,0.7930091921877419,50.52123730378578,40.38579760403531,49.388535031847134
ceadofe.txt,52,38,23,20,29,18,0.5263157894736842,0.4423076923076923,0.7307692307692307,5.269651864139677,0.9206180177193294,0.046259806296487446,0.7399999999999999,0.74,0.7692843913342754,54.08,46.0,49.15384615384615
cn1r9a8.txt,153,98,76,62,77,36,0.6326530612244898,0.49673202614379086,0.6405228758169934,7.922830417853544,0.9114449974966481,0.04053432958731893,0.785769230769231,0.8133333333333334,0.8261723470246712,79.65825688073394,69.21655405405406,83.95424836601308
cf9er1s.txt,41,32,15,12,26,20,0.375,0.36585365853658536,0.7804878048780488,4.997560380435394,0.9332620561947169,0.04138058768831079,0.7804878048780488,0.7804878048780488,0.0,52.297777777777796,0.0,45.0
cg4tig3.txt,64,43,32,25,32,18,0.5813953488372093,0.5,0.671875,5.375,0.9043774591170163,0.05294186751061649,0.7186666666666667,0.72,0.7505534780455456,57.10344827586207,47.96568627450981,48.734375
ca7rfrn.txt,105,62,49,39,56,23,0.6290322580645161,0.4666666666666667,0.5904761904761905,6.050580452280906,0.8868005041996972,0.05600637993303851,0.7199999999999999,0.72,0.7391428157840572,36.92374543185667,39.8046875,41.82857142857143
ch4i40t.txt,45,37,17,15,28,22,0.40540540540540543,0.37777777777777777,0.8222222222222222,5.515634344499481,0.948578425943429,0.03110403147091029,0.8222222222222222,0.8222222222222222,0.8328987549917782,70.87499999999999,0.0,52.0
calmzrr.txt,150,84,73,52,77,32,0.6190476190476191,0.4866666666666667,0.56,6.858571279792899,0.8842824390080616,0.05317679601459095,0.7685148514851488,0.7533333333333333,0.7821675890324641,59.52959050893785,57.69241964827168,56.586666666666666
cgi8uit.txt,54,35,27,18,27,17,0.5142857142857142,0.5,0.6481481481481481,4.762896722078402,0.8912916221240962,0.06275038642889856,0.672,0.66,0.6989148376654318,34.58281258069515,26.517857142857146,35.27777777777778
cc5suc8.txt,38,29,19,18,19,11,0.6206896551724138,0.5,0.7631578947368421,4.704421212792114,0.925695140163981,0.04703483438816985,0.7631578947368421,0.7631578947368421,0.0,44.924444444444454,14.25,38.111111111111114
ciswqtd.txt,93,63,39,31,54,32,0.49206349206349204,0.41935483870967744,0.6774193548387096,6.532795676801679,0.9140747451103872,0.04365049489137521,0.734090909090909,0.74,0.8144630490195202,61.297401879491446,49.620289855072464,63.81720430107527
cqf53cm.txt,29,18,10,8,19,10,0.4444444444444444,0.3448275862068966,0.6206896551724138,3.342516087186934,0.8583658531444726,0.09685061594655822,0.6206896551724138,0.6206896551724138,0.0,25.875,17.1875,19.93103448275862
cgla91v.txt,48,26,25,13,23,13,0.5,0.5208333333333334,0.5416666666666666,3.7527767497325675,0.8416242217443984,0.0942016973737961,0.5416666666666666,0.5416666666666666,0.5677566600323307,21.732997481108313,19.236111111111114,23.020833333333332
cmw4pt8.txt,19,13,7,5,12,8,0.38461538461538464,0.3684210526315789,0.6842105263157895,2.9824045403173027,0.8711164930263436,0.10078838243553903,0.6842105263157895,0.6842105263157895,0.0,19.0,14.166666666666668,15.473684210526315
cn8yweq.txt,6,6,1,1,5,5,0.16666666666666666,0.16666666666666666,1.0,2.4494897427831783,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0
cg6gubg.txt,60,43,26,21,34,22,0.4883720930232558,0.43333333333333335,0.7166666666666667,5.551276129563964,0.9186330213625858,0.04575931244311129,0.7309090909090908,0.78,0.7747305874270707,59.64705882352941,47.622727272727275,53.583333333333336
cbkz3mp.txt,32,26,20,17,12,9,0.6538461538461539,0.625,0.8125,4.596194077712559,0.9400879436282183,0.03980470865677934,0.8125,0.8125,0.0,37.36168776371308,11.2,30.7
ch90rt2.txt,195,111,89,72,106,39,0.6486486486486487,0.4564102564102564,0.5692307692307692,7.9488751018377055,0.8931406401625247,0.04666277064428143,0.7850684931506836,0.7999999999999999,0.8081323402109601,68.5944711610041,65.16021887015677,65.96923076923076
cafa98y.txt,86,63,44,38,42,25,0.6031746031746031,0.5116279069767442,0.7325581395348837,6.79346471181662,0.9301328456980147,0.03611641780176775,0.7935135135135135,0.72,0.833577435415706,88.01913043478261,64.90686274509804,84.23255813953489
ca6zyep.txt,88,73,46,43,42,30,0.589041095890411,0.5227272727272727,0.8295454545454546,7.781826146979781,0.9582614886765908,0.02146509810614852,0.8964102564102566,0.96,0.9066965708788431,144.55466666666672,0.0,102.0
cmnk59q.txt,83,52,52,37,31,15,0.7115384615384616,0.6265060240963856,0.6265060240963856,5.707741519463898,0.8941810916668632,0.05514049102718842,0.6788235294117649,0.72,0.7625932704093449,32.8593353810633,25.944444444444443,41.36144578313253
cdmum67.txt,72,52,30,24,42,28,0.46153846153846156,0.4166666666666667,0.7222222222222222,6.128258770283413,0.9239074570288178,0.04096872429540134,0.7660869565217393,0.76,0.8140874230892595,72.0,54.375,66.09722222222223
cqhtk1a.txt,66,47,23,22,43,25,0.46808510638297873,0.3484848484848485,0.7121212121212122,5.785300076028638,0.9189653655918778,0.0445356843686161,0.7529411764705881,0.72,0.7791533287501026,53.30769230769231,31.635964912280706,51.60606060606061
chmznsy.txt,66,43,30,23,36,20,0.5348837209302325,0.45454545454545453,0.6515151515151515,5.292934112111308,0.8977350992588875,0.05620358967075862,0.7023529411764705,0.74,0.7163841628265643,40.73837209302326,28.982384823848236,39.378787878787875
cgqn2b9.txt,18,16,9,9,9,7,0.5625,0.5,0.8888888888888888,3.771236166328254,0.9592498662725258,0.03246317716814846,0.8888888888888888,0.8888888888888888,0.0,45.359999999999985,0.0,23.0
cjz3cqy.txt,191,107,87,67,104,40,0.6261682242990654,0.45549738219895286,0.5602094240837696,7.742248276628912,0.8896773746601717,0.048365195759035494,0.7470422535211266,0.7466666666666667,0.782711044758476,68.94342571726943,59.74558823529412,61.460732984293195
cb92ye5.txt,75,56,36,34,39,22,0.6071428571428571,0.48,0.7466666666666667,6.466323014923808,0.9323364847525006,0.0360860290639818,0.8053846153846155,0.8,0.8347788884775178,82.89473684210529,0.0,77.61643835616438
ckb2lqu.txt,15,11,5,5,10,6,0.45454545454545453,0.3333333333333333,0.7333333333333333,2.840187787218772,0.8854692840710255,0.09738250756232525,0.7333333333333333,0.7333333333333333,0.0,15.749999999999998,0.0,14.533333333333333
cdh2q9k.txt,19,17,9,9,10,8,0.5294117647058824,0.47368421052631576,0.8947368421052632,3.9000674757995495,0.9622251858852542,0.02954033840968185,0.8947368421052632,0.8947368421052632,0.0,50.54000000000001,0.0,24.0
cbfh8m6.txt,53,34,19,15,34,19,0.4411764705882353,0.3584905660377358,0.6415094339622641,4.670259174255427,0.8881867130674566,0.06484651841612261,0.67,0.66,0.6826901733117049,34.61093517138599,24.007142857142856,32.0
cmovxky.txt,28,24,13,12,15,12,0.5,0.4642857142857143,0.8571428571428571,4.535573676110727,0.9537391299493939,0.03196670235641075,0.8571428571428571,0.8571428571428571,0.0,54.87999999999999,0.0,34.0
cb0ispv.txt,52,42,23,22,29,20,0.5238095238095238,0.4423076923076923,0.8076923076923077,5.824352060364906,0.9459476267450452,0.03149899063743216,0.8000000000000002,0.8,0.8318011820112665,75.71200000000002,10.0,57.93478260869565
cfg4hey.txt,159,88,68,48,91,40,0.5454545454545454,0.4276729559748428,0.5534591194968553,6.978853954319669,0.8832948179444954,0.05301414304860161,0.7590909090909093,0.7333333333333334,0.7930227494836525,49.97833523375142,54.09111111111111,54.18867924528302
cd5pn21.txt,166,109,75,65,91,44,0.5963302752293578,0.45180722891566266,0.6566265060240963,8.460040730199028,0.9177150017679071,0.03706350995943418,0.8078632478632484,0.82,0.8443754284300503,98.54181706655343,106.31494611457742,103.52409638554217
cci0pa6.txt,12,10,4,4,8,6,0.4,0.3333333333333333,0.8333333333333334,2.886751345948129,0.9266284080291267,0.06798820146253293,0.8333333333333334,0.8333333333333334,0.0,20.160000000000007,0.0,14.0
jxsj17j.txt,14,13,6,6,8,7,0.46153846153846156,0.42857142857142855,0.9285714285714286,3.474396144861517,0.9719187714029214,0.02450095253141688,0.9285714285714286,0.9285714285714286,0.0,54.88000000000004,0.0,19.0
